params_id,minRecentCount,diffThresholdDays,maxRecentStd,alpha,frequencyDiffThreshold,frequencyRecentWindowDays,change_type_accuracy,interval_change_precision,interval_change_recall,interval_change_f1,frequency_change_precision,frequency_change_recall,frequency_change_f1,overall_change_precision,overall_change_recall,overall_change_f1,cycle_mae,daily_frequency_mae,score
params_3000,3,1.0,1.2,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3002,3,1.0,1.2,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3003,3,1.0,1.2,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3004,3,1.0,1.2,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3074,3,1.0,1.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3075,3,1.0,1.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3076,3,1.0,1.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3078,3,1.0,1.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3079,3,1.0,1.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3080,3,1.0,1.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3082,3,1.0,1.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3083,3,1.0,1.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_3084,3,1.0,1.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4034,4,0.5,0.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4035,4,0.5,0.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4036,4,0.5,0.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4038,4,0.5,0.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4039,4,0.5,0.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4040,4,0.5,0.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4042,4,0.5,0.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4043,4,0.5,0.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4044,4,0.5,0.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4114,4,0.5,1.0,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4115,4,0.5,1.0,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4116,4,0.5,1.0,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4118,4,0.5,1.0,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4119,4,0.5,1.0,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4120,4,0.5,1.0,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4122,4,0.5,1.0,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4123,4,0.5,1.0,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4124,4,0.5,1.0,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4194,4,0.5,1.2,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4195,4,0.5,1.2,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4196,4,0.5,1.2,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4198,4,0.5,1.2,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4199,4,0.5,1.2,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4200,4,0.5,1.2,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4202,4,0.5,1.2,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4203,4,0.5,1.2,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4204,4,0.5,1.2,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4274,4,0.5,1.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4275,4,0.5,1.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4276,4,0.5,1.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4278,4,0.5,1.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4279,4,0.5,1.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4280,4,0.5,1.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4282,4,0.5,1.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4283,4,0.5,1.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4284,4,0.5,1.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4434,4,0.75,0.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4435,4,0.75,0.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4436,4,0.75,0.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4438,4,0.75,0.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4439,4,0.75,0.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4440,4,0.75,0.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4442,4,0.75,0.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4443,4,0.75,0.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4444,4,0.75,0.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4514,4,0.75,1.0,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4515,4,0.75,1.0,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4516,4,0.75,1.0,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4518,4,0.75,1.0,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4519,4,0.75,1.0,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4520,4,0.75,1.0,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4522,4,0.75,1.0,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4523,4,0.75,1.0,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4524,4,0.75,1.0,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4594,4,0.75,1.2,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4595,4,0.75,1.2,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4596,4,0.75,1.2,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4598,4,0.75,1.2,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4599,4,0.75,1.2,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4600,4,0.75,1.2,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4602,4,0.75,1.2,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4603,4,0.75,1.2,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4604,4,0.75,1.2,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4674,4,0.75,1.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4675,4,0.75,1.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4676,4,0.75,1.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4678,4,0.75,1.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4679,4,0.75,1.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4680,4,0.75,1.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4682,4,0.75,1.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4683,4,0.75,1.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4684,4,0.75,1.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4834,4,1.0,0.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4835,4,1.0,0.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4836,4,1.0,0.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4838,4,1.0,0.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4839,4,1.0,0.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4840,4,1.0,0.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4842,4,1.0,0.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4843,4,1.0,0.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4844,4,1.0,0.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4914,4,1.0,1.0,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4915,4,1.0,1.0,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4916,4,1.0,1.0,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4918,4,1.0,1.0,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4919,4,1.0,1.0,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4920,4,1.0,1.0,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4922,4,1.0,1.0,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4923,4,1.0,1.0,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4924,4,1.0,1.0,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4994,4,1.0,1.2,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4995,4,1.0,1.2,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4996,4,1.0,1.2,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4998,4,1.0,1.2,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_4999,4,1.0,1.2,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5000,4,1.0,1.2,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5002,4,1.0,1.2,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5003,4,1.0,1.2,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5004,4,1.0,1.2,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5074,4,1.0,1.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5075,4,1.0,1.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5076,4,1.0,1.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5078,4,1.0,1.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5079,4,1.0,1.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5080,4,1.0,1.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5082,4,1.0,1.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5083,4,1.0,1.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_5084,4,1.0,1.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6034,5,0.5,0.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6035,5,0.5,0.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6036,5,0.5,0.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6038,5,0.5,0.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6039,5,0.5,0.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6040,5,0.5,0.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6042,5,0.5,0.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6043,5,0.5,0.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6044,5,0.5,0.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6114,5,0.5,1.0,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6115,5,0.5,1.0,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6116,5,0.5,1.0,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6118,5,0.5,1.0,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6119,5,0.5,1.0,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6120,5,0.5,1.0,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6122,5,0.5,1.0,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6123,5,0.5,1.0,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6124,5,0.5,1.0,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6194,5,0.5,1.2,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6195,5,0.5,1.2,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6196,5,0.5,1.2,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6198,5,0.5,1.2,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6199,5,0.5,1.2,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6200,5,0.5,1.2,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6202,5,0.5,1.2,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6203,5,0.5,1.2,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6204,5,0.5,1.2,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6274,5,0.5,1.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6275,5,0.5,1.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6276,5,0.5,1.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6278,5,0.5,1.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6279,5,0.5,1.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6280,5,0.5,1.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6282,5,0.5,1.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6283,5,0.5,1.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6284,5,0.5,1.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6434,5,0.75,0.5,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6435,5,0.75,0.5,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6436,5,0.75,0.5,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6438,5,0.75,0.5,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6439,5,0.75,0.5,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6440,5,0.75,0.5,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6442,5,0.75,0.5,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6443,5,0.75,0.5,0.6,0.7,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6444,5,0.75,0.5,0.6,0.7,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6514,5,0.75,1.0,0.6,0.3,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6515,5,0.75,1.0,0.6,0.3,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6516,5,0.75,1.0,0.6,0.3,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6518,5,0.75,1.0,0.6,0.5,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6519,5,0.75,1.0,0.6,0.5,21,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6520,5,0.75,1.0,0.6,0.5,30,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
params_6522,5,0.75,1.0,0.6,0.7,14,0.75,1.0,0.6667,0.8,1.0,1.0,1.0,1.0,0.75,0.8571,0.45,0.11,0.811778
